prediction,true_label,source,confidence,entropy,is_correct,used_hierarchy,used_ssp,used_dlts,experiment,row_index
Ece,Cs,KNN,0.8,0.7219280948873623,False,True,True,True,flat,342
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,343
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,344
Ece,Medical,Hier_NLI,0.5666362913494619,0.47305371769288374,False,False,False,False,flat,345
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,346
Medical,Medical,Human,1.0,1.5821286,True,True,True,True,flat,347
Mae,Cs,KNN,0.8,0.7219280948873623,False,True,True,True,flat,348
Ece,Psychology,Hier_NLI,0.6533661891044092,0.47470742731358884,False,False,False,False,flat,349
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,350
Civil,Civil,Human,1.0,1.9932959,True,True,True,True,flat,351
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,352
Medical,Medical,Human,1.0,1.5744894,True,True,True,True,flat,353
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,354
Psychology,Medical,Hier_NLI,0.38351268165479224,1.3445331579668962,False,False,False,False,flat,355
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,356
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,357
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,358
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,359
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,360
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,361
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,362
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,363
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,364
Mae,Cs,KNN,1.0,-0.0,False,True,True,True,flat,365
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,366
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,367
Mae,Mae,Human,1.0,1.5841718,True,True,True,True,flat,368
Psychology,Ece,Hier_NLI,0.3020327087895835,1.1811169227399512,False,False,False,False,flat,369
Medical,Medical,Human,1.0,1.5671813,True,True,True,True,flat,370
Psychology,Medical,KNN,1.0,-0.0,False,True,True,True,flat,371
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,372
Psychology,Medical,Hier_NLI,0.4471740561861858,1.3971637580098784,False,False,False,False,flat,373
Ece,Ece,Human,1.0,1.5784622,True,True,True,True,flat,374
Biochemistry,Medical,Hier_NLI,0.7227516192800102,0.1883822244542343,False,False,False,False,flat,375
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,376
Medical,Medical,Human,1.0,1.5600493,True,True,True,True,flat,377
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,378
Mae,Mae,Human,1.0,1.992437,True,True,True,True,flat,379
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,380
Medical,Medical,Human,1.0,1.5731527,True,True,True,True,flat,381
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,382
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,383
Civil,Civil,Human,1.0,1.5756307,True,True,True,True,flat,384
Medical,Cs,Hier_NLI,0.35951671806772717,0.9788599081662351,False,False,False,False,flat,385
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,386
Mae,Ece,Hier_NLI,0.8453324642318807,0.30247967337282644,False,False,False,False,flat,387
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,388
Mae,Mae,Human,1.0,1.5794833,True,True,True,True,flat,389
Ece,Ece,Human,1.0,1.9919851,True,True,True,True,flat,390
Biochemistry,Mae,KNN,0.8,0.7219280948873623,False,True,True,True,flat,391
Mae,Mae,Human,1.0,1.5823692,True,True,True,True,flat,392
Cs,Cs,Human,1.0,1.9763056,True,True,True,True,flat,393
Biochemistry,Cs,Hier_NLI,0.42901354161371075,0.8054560776096156,False,False,False,False,flat,394
Biochemistry,Ece,Hier_NLI,0.4227561685750655,0.31804570459482195,False,False,False,False,flat,395
Biochemistry,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,396
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,397
Mae,Mae,Human,1.0,1.9660003,True,True,True,True,flat,398
Cs,Ece,KNN,0.8,0.7219280948873623,False,True,True,True,flat,399
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,400
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,401
Medical,Mae,Hier_NLI,0.4089047769728973,0.279309912578831,False,False,False,False,flat,402
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,403
Biochemistry,Medical,Hier_NLI,0.30838902778281885,0.11703568353484642,False,False,False,False,flat,404
Mae,Medical,Hier_NLI,0.7630832810869408,0.982334337336066,False,False,False,False,flat,405
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,406
Civil,Medical,Hier_NLI,0.8250207187471552,0.6026316633661204,False,False,False,False,flat,407
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,408
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,409
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,410
Civil,Civil,Human,1.0,1.9958612,True,True,True,True,flat,411
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,412
Mae,Mae,Human,1.0,1.9973652,True,True,True,True,flat,413
Cs,Cs,Human,1.0,1.5834646,True,True,True,True,flat,414
Ece,Civil,KNN,0.8,0.7219280948873623,False,True,True,True,flat,415
Civil,Civil,Human,1.0,1.5826349,True,True,True,True,flat,416
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,417
Mae,Mae,Human,1.0,1.996823,True,True,True,True,flat,418
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,419
Cs,Civil,KNN,0.8,0.7219280948873623,False,True,True,True,flat,420
Cs,Cs,Human,1.0,0.9997012,True,True,True,True,flat,421
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,422
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,423
Ece,Ece,Human,1.0,1.5832621,True,True,True,True,flat,424
Civil,Civil,Human,1.0,1.9915068,True,True,True,True,flat,425
Civil,Ece,KNN,0.8,0.7219280948873623,False,True,True,True,flat,426
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,427
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,428
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,429
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,430
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,431
Mae,Mae,Human,1.0,0.9986,True,True,True,True,flat,432
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,433
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,434
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,435
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,436
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,437
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,438
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,439
Cs,Cs,Human,1.0,1.584125,True,True,True,True,flat,440
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,441
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,442
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,443
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,444
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,445
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,446
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,447
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,448
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,449
Psychology,Ece,Hier_NLI,0.6684976215697194,0.24726359883056037,False,False,False,False,flat,450
Civil,Civil,Human,1.0,1.9978546,True,True,True,True,flat,451
Cs,Civil,Hier_NLI,0.4129199890079174,0.5519728888238338,False,False,False,False,flat,452
Civil,Civil,Human,1.0,1.5849075,True,True,True,True,flat,453
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,454
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,455
Biochemistry,Biochemistry,Human,1.0,0.999855,True,True,True,True,flat,456
Civil,Medical,Hier_NLI,0.4711667981645279,0.3365217280322189,False,False,False,False,flat,457
Ece,Ece,Human,1.0,1.980828,True,True,True,True,flat,458
Cs,Psychology,Hier_NLI,0.5855560184189781,1.4183727641023232,False,False,False,False,flat,459
Ece,Biochemistry,Hier_NLI,0.8726075709739807,0.5480068400658873,False,False,False,False,flat,460
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,461
Ece,Ece,Human,1.0,1.570498,True,True,True,True,flat,462
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,463
Biochemistry,Medical,Hier_NLI,0.4484108230906457,0.5675349326051458,False,False,False,False,flat,464
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,465
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,466
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,467
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,468
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,469
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,470
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,471
Ece,Ece,Human,1.0,1.969906,True,True,True,True,flat,472
Mae,Mae,Human,1.0,1.5833328,True,True,True,True,flat,473
Ece,Ece,Human,1.0,1.9660542,True,True,True,True,flat,474
Mae,Ece,Hier_NLI,0.7389875423519329,1.2758012047594198,False,False,False,False,flat,475
Cs,Mae,KNN,0.8,0.7219280948873623,False,True,True,True,flat,476
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,477
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,478
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,479
Biochemistry,Civil,Hier_NLI,0.5636689339757522,1.0068580658004058,False,False,False,False,flat,480
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,481
Biochemistry,Cs,KNN,0.8,0.7219280948873623,False,True,True,True,flat,482
Civil,Medical,Hier_NLI,0.4787084090160131,1.094240250364202,False,False,False,False,flat,483
Ece,Biochemistry,Hier_NLI,0.5735495622132682,0.9904025255845447,False,False,False,False,flat,484
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,485
Civil,Biochemistry,Hier_NLI,0.34272403052473954,1.4246747975279914,False,False,False,False,flat,486
Cs,Ece,Hier_NLI,0.7792124225582175,0.3898011641812632,False,False,False,False,flat,487
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,488
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,489
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,490
Biochemistry,Civil,Hier_NLI,0.4459811567897803,1.484654938458114,False,False,False,False,flat,491
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,492
Cs,Medical,Hier_NLI,0.7352472739157823,1.2633386485791185,False,False,False,False,flat,493
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,494
Civil,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,495
Civil,Mae,Hier_NLI,0.3410090228689168,0.924561624426879,False,False,False,False,flat,496
Cs,Cs,Human,1.0,1.558621,True,True,True,True,flat,497
Cs,Cs,Human,1.0,1.5809817,True,True,True,True,flat,498
Ece,Ece,Human,1.0,1.9866204,True,True,True,True,flat,499
Ece,Cs,KNN,1.0,-0.0,False,True,True,True,flat,500
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,501
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,502
Civil,Ece,Hier_NLI,0.8730591336994118,1.0273202741547485,False,False,False,False,flat,503
Civil,Biochemistry,Hier_NLI,0.4158089912434192,1.0083562271008597,False,False,False,False,flat,504
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,505
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,506
Civil,Civil,Human,1.0,1.581153,True,True,True,True,flat,507
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,508
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,509
Civil,Mae,KNN,1.0,-0.0,False,True,True,True,flat,510
Civil,Civil,Human,1.0,1.5478921,True,True,True,True,flat,511
Mae,Mae,Human,1.0,1.9901526,True,True,True,True,flat,512
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,513
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,514
Biochemistry,Psychology,Hier_NLI,0.8296452457242482,0.18175471368281546,False,False,False,False,flat,515
Psychology,Biochemistry,Hier_NLI,0.7856839257692607,0.405223097944714,False,False,False,False,flat,516
Psychology,Psychology,Human,1.0,1.561312,True,True,True,True,flat,517
Civil,Psychology,Hier_NLI,0.8807159544488496,1.4460592383346489,False,False,False,False,flat,518
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,519
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,520
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,521
Medical,Medical,Human,1.0,1.567312,True,True,True,True,flat,522
Mae,Medical,Hier_NLI,0.5867343965674499,0.8481102004031309,False,False,False,False,flat,523
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,524
Psychology,Psychology,Human,1.0,1.58356,True,True,True,True,flat,525
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,526
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,527
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,528
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,529
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,530
Ece,Ece,Human,1.0,1.5792593,True,True,True,True,flat,531
Civil,Ece,Hier_NLI,0.736438376307571,0.6296950445666768,False,False,False,False,flat,532
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,533
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,534
Mae,Mae,Human,1.0,0.99861324,True,True,True,True,flat,535
Mae,Cs,Hier_NLI,0.5224263942226705,1.166853848744705,False,False,False,False,flat,536
Biochemistry,Ece,Hier_NLI,0.41062094281181627,0.8343265197181333,False,False,False,False,flat,537
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,538
Mae,Cs,Hier_NLI,0.5658455597600693,0.11842788000465664,False,False,False,False,flat,539
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,540
Cs,Cs,Human,1.0,0.99980056,True,True,True,True,flat,541
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,542
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,543
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,544
Medical,Cs,Hier_NLI,0.3994494092330729,1.130732635401165,False,False,False,False,flat,545
Medical,Medical,Human,1.0,1.5670618,True,True,True,True,flat,546
Psychology,Medical,Hier_NLI,0.8892267736718305,1.125104584074006,False,False,False,False,flat,547
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,548
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,549
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,550
Mae,Mae,Human,1.0,1.5832093,True,True,True,True,flat,551
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,552
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,553
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,554
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,555
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,556
Cs,Cs,Human,1.0,1.5843992,True,True,True,True,flat,557
Cs,Cs,Human,1.0,1.5839252,True,True,True,True,flat,558
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,559
Medical,Medical,Human,1.0,0.9990335,True,True,True,True,flat,560
Mae,Medical,Hier_NLI,0.3577478946844298,0.33120819695396414,False,False,False,False,flat,561
Biochemistry,Ece,Hier_NLI,0.6535270340715723,1.4393241237938987,False,False,False,False,flat,562
Psychology,Medical,Hier_NLI,0.6758783131524335,0.41347138415756,False,False,False,False,flat,563
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,564
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,565
Biochemistry,Medical,Hier_NLI,0.6228477257244326,0.7408491143350789,False,False,False,False,flat,566
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,567
Civil,Civil,Human,1.0,1.5517781,True,True,True,True,flat,568
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,569
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,570
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,571
Mae,Mae,Human,1.0,1.5795563,True,True,True,True,flat,572
Civil,Civil,Human,1.0,1.5821593,True,True,True,True,flat,573
Mae,Mae,Human,1.0,1.5845575,True,True,True,True,flat,574
Civil,Civil,Human,1.0,1.5839367,True,True,True,True,flat,575
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,576
Mae,Ece,KNN,1.0,-0.0,False,True,True,True,flat,577
Civil,Civil,Human,1.0,1.9963197,True,True,True,True,flat,578
Civil,Civil,Human,1.0,1.5815953,True,True,True,True,flat,579
Civil,Civil,Human,1.0,1.5846777,True,True,True,True,flat,580
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,581
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,582
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,583
Ece,Ece,Human,1.0,1.5801702,True,True,True,True,flat,584
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,585
Ece,Cs,Hier_NLI,0.6973115314271001,0.26063034576528055,False,False,False,False,flat,586
Civil,Civil,Human,1.0,1.9902341,True,True,True,True,flat,587
Cs,Cs,Human,1.0,1.5792677,True,True,True,True,flat,588
Civil,Mae,Hier_NLI,0.36970846500713456,0.9445952472308237,False,False,False,False,flat,589
Civil,Psychology,Hier_NLI,0.6330111145231747,0.6256315680800975,False,False,False,False,flat,590
Civil,Medical,Hier_NLI,0.47232754267641697,0.5944428470935876,False,False,False,False,flat,591
Medical,Civil,Hier_NLI,0.864105637980634,1.2577676281093262,False,False,False,False,flat,592
Cs,Biochemistry,Hier_NLI,0.7572429920638355,0.11338639799066955,False,False,False,False,flat,593
Biochemistry,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,594
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,595
Biochemistry,Biochemistry,Human,1.0,1.5804274,True,True,True,True,flat,596
Psychology,Medical,Hier_NLI,0.8835086892958457,1.2171254792493915,False,False,False,False,flat,597
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,598
Mae,Mae,Human,1.0,1.5846426,True,True,True,True,flat,599
Ece,Ece,Human,1.0,1.5832856,True,True,True,True,flat,600
Mae,Mae,Human,1.0,1.9779513,True,True,True,True,flat,601
Civil,Civil,Human,1.0,1.5807409,True,True,True,True,flat,602
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,603
Psychology,Cs,KNN,0.8,0.7219280948873623,False,True,True,True,flat,604
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,605
Psychology,Psychology,Human,1.0,1.5559876,True,True,True,True,flat,606
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,flat,607
Ece,Cs,KNN,1.0,-0.0,False,True,True,True,flat,608
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,609
Civil,Civil,Human,1.0,1.5832338,True,True,True,True,flat,610
Psychology,Medical,Hier_NLI,0.3225336418441137,0.9000279920473101,False,False,False,False,flat,611
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,612
Civil,Civil,Human,1.0,0.9988774,True,True,True,True,flat,613
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,614
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,615
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,616
Civil,Civil,Human,1.0,1.5841209,True,True,True,True,flat,617
Biochemistry,Ece,Hier_NLI,0.47107990510842523,1.4805379188722787,False,False,False,False,flat,618
Civil,Ece,KNN,1.0,-0.0,False,True,True,True,flat,619
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,620
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,621
Civil,Medical,Hier_NLI,0.4172535519830094,0.9252205088459485,False,False,False,False,flat,622
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,623
Biochemistry,Biochemistry,Human,1.0,0.99897766,True,True,True,True,flat,624
